54m,0.00%,42,9m,0.89%,203
54m,0.87%,42,9m,0.00%,203
54m,1.73%,42,9m,0.83%,203
55m,0.90%,41,10m,0.88%,202
TIME:22.2971329689,CODE:5
STOP
55m,3.65%,42,11m,0.00%,203
56m,0.44%,42,11m,0.42%,203
56m,0.75%,42,11m,0.75%,203
56m,0.50%,42,11m,0.50%,203
56m,0.68%,42,11m,0.70%,203
40m,1.34%,42,11m,0.45%,203
40m,0.00%,41,12m,0.81%,202
41m,0.78%,41,12m,0.81%,202
41m,0.88%,41,12m,0.00%,202
41m,1.63%,41,12m,0.78%,202
TIME:23.9478700161,CODE:6
STOP
42m,2.99%,42,13m,2.36%,203
43m,0.42%,42,13m,0.41%,203
43m,1.38%,42,14m,1.36%,203
43m,0.00%,42,14m,0.43%,203
43m,0.73%,42,14m,0.00%,203
43m,0.44%,42,14m,0.44%,203
43m,0.76%,42,14m,1.54%,203
TIME:19.236934185,CODE:7
STOP
TIME:6.50557613373,CODE:8
STOP
TIME:5.4157679081,CODE:9
STOP
45m,0.00%,42,16m,1.83%,203
45m,0.40%,42,16m,0.40%,203
45m,2.26%,42,16m,0.75%,203
45m,0.00%,42,17m,0.42%,203
46m,1.35%,42,17m,1.43%,203
46m,0.46%,42,17m,0.46%,203
46m,0.00%,42,17m,0.00%,203
46m,0.86%,42,17m,0.87%,203
47m,1.73%,42,18m,0.00%,203
47m,1.73%,42,18m,1.70%,203
TIME:23.6282420158,CODE:1
STOP
48m,1.26%,42,19m,0.00%,203
48m,0.41%,42,19m,0.79%,203
48m,0.00%,42,19m,0.80%,203
49m,0.94%,42,19m,0.46%,203
49m,0.71%,42,19m,0.69%,203
49m,1.40%,42,20m,0.47%,203
49m,0.00%,42,20m,0.83%,203
50m,0.85%,42,20m,0.89%,203
50m,0.90%,42,20m,0.91%,203
50m,2.45%,42,21m,0.83%,203
TIME:23.1507508755,CODE:2
STOP
TIME:0.627242803574,CODE:3
STOP
TIME:0.65096282959,CODE:4
STOP
51m,1.27%,42,22m,1.18%,203
52m,0.75%,42,22m,0.73%,203
52m,0.77%,42,22m,0.75%,203
52m,0.00%,42,23m,0.42%,203
53m,0.90%,42,23m,0.46%,203
53m,0.00%,42,23m,0.75%,203
53m,0.84%,42,23m,0.88%,203
53m,0.91%,42,23m,0.89%,203
54m,1.78%,42,23m,0.87%,203
TIME:22.1712021828,CODE:5
STOP
55m,0.00%,42,24m,0.00%,203
55m,0.79%,42,8m,0.76%,203
55m,0.76%,42,8m,0.00%,203
56m,0.91%,42,9m,0.93%,203
56m,0.70%,42,9m,0.71%,203
56m,0.47%,42,9m,0.47%,203
56m,0.83%,42,9m,0.82%,203
57m,0.87%,41,10m,0.00%,202
40m,1.73%,41,10m,0.86%,202
40m,1.56%,41,10m,1.51%,202
41m,0.83%,41,10m,0.86%,202
TIME:24.4267938137,CODE:6
STOP
42m,3.27%,42,11m,0.00%,203
42m,0.43%,42,11m,0.85%,203
42m,0.81%,42,11m,0.83%,203
42m,0.47%,42,12m,0.47%,203
42m,0.57%,42,12m,0.00%,203
43m,0.00%,42,12m,0.45%,203
43m,1.49%,42,12m,1.55%,203
TIME:19.0622730255,CODE:7
STOP
TIME:6.69742894173,CODE:8
STOP
TIME:5.66591906548,CODE:9
STOP
44m,1.23%,42,14m,1.09%,204
44m,0.42%,42,14m,0.40%,204
44m,0.76%,42,14m,1.56%,204
45m,1.47%,42,15m,0.75%,204
45m,0.92%,42,15m,0.45%,204
45m,1.22%,42,15m,0.59%,204
46m,0.48%,42,15m,0.99%,204
46m,0.78%,42,15m,0.00%,204
46m,0.70%,41,15m,0.69%,203
46m,2.44%,41,16m,0.80%,203
TIME:24.7771110535,CODE:1
STOP
47m,0.00%,42,17m,0.00%,204
48m,0.40%,42,17m,0.40%,204
48m,1.54%,42,17m,0.70%,204
48m,0.86%,42,17m,0.89%,204
48m,0.00%,42,18m,0.70%,204
49m,0.96%,42,18m,0.48%,204
49m,0.83%,42,18m,0.00%,204
49m,0.84%,42,18m,0.84%,204
49m,1.74%,42,18m,1.78%,204
50m,1.59%,42,18m,0.83%,204
TIME:23.6225509644,CODE:2
STOP
TIME:0.554141044617,CODE:3
STOP
TIME:0.640720844269,CODE:4
STOP
51m,0.00%,42,20m,2.23%,204
51m,0.80%,42,20m,0.40%,204
51m,0.66%,42,20m,0.63%,204
52m,0.44%,42,20m,0.89%,204
52m,0.47%,42,21m,0.48%,204
52m,0.75%,42,21m,0.00%,204
52m,0.86%,42,21m,0.83%,204
53m,0.87%,41,21m,0.86%,203
53m,0.87%,41,22m,1.76%,203
TIME:22.080657959,CODE:5
STOP
54m,1.30%,42,22m,0.00%,204
54m,0.41%,42,23m,0.40%,204
55m,0.84%,42,23m,1.67%,204
55m,0.44%,42,23m,0.45%,204
55m,1.24%,42,23m,0.62%,204
55m,0.95%,41,23m,0.47%,203
55m,0.00%,41,24m,0.00%,203
56m,0.86%,41,24m,1.71%,203
56m,1.63%,41,24m,0.00%,203
56m,0.85%,41,24m,0.79%,203
56m,0.69%,41,24m,0.71%,203
TIME:23.8990321159,CODE:6
STOP
41m,0.00%,42,9m,1.96%,203
41m,0.40%,42,9m,0.40%,203
41m,1.52%,42,9m,0.72%,203
42m,0.42%,42,10m,0.00%,203
42m,0.70%,42,10m,1.41%,203
42m,0.00%,42,10m,0.49%,203
42m,0.84%,42,10m,0.84%,203
TIME:19.8587920666,CODE:7
STOP
TIME:6.36135792732,CODE:8
STOP
TIME:5.54291200638,CODE:9
STOP
43m,3.21%,42,12m,0.00%,203
44m,0.40%,42,12m,0.39%,203
44m,1.56%,42,12m,1.55%,203
44m,0.47%,42,12m,0.47%,203
44m,0.69%,42,12m,0.71%,203
45m,0.46%,42,13m,0.46%,203
45m,0.83%,42,13m,0.82%,203
45m,0.91%,42,13m,1.76%,203
45m,0.83%,42,13m,0.00%,203
46m,6.07%,41,13m,0.83%,202
TIME:23.0072300434,CODE:1
STOP
47m,1.32%,42,15m,1.23%,203
47m,0.86%,42,15m,0.84%,203
47m,0.44%,42,15m,0.44%,203
48m,0.83%,42,15m,0.00%,203
48m,0.63%,42,15m,0.62%,203
48m,0.45%,42,15m,0.92%,203
48m,0.80%,42,16m,0.82%,203
49m,0.89%,42,16m,0.00%,203
49m,2.61%,42,16m,0.85%,203
49m,0.86%,42,16m,0.86%,203
TIME:22.2363409996,CODE:2
STOP
TIME:0.602488040924,CODE:3
STOP
TIME:0.649607896805,CODE:4
STOP
51m,0.00%,42,18m,1.18%,203
51m,0.79%,42,18m,0.39%,203
51m,0.45%,42,18m,0.44%,203
51m,0.00%,42,18m,0.81%,203
52m,0.86%,42,19m,0.88%,203
52m,0.72%,42,19m,0.00%,203
52m,0.87%,42,19m,0.83%,203
52m,0.87%,42,19m,0.89%,203
53m,0.83%,42,19m,0.86%,203
TIME:22.1276669502,CODE:5
STOP
54m,0.00%,42,20m,0.00%,203
54m,0.38%,42,21m,0.38%,203
54m,1.21%,42,21m,0.58%,203
55m,0.45%,42,21m,0.92%,203
55m,1.88%,42,21m,0.66%,203
55m,0.00%,42,21m,0.44%,203
55m,0.78%,42,22m,0.00%,203
56m,0.84%,41,22m,0.81%,202
56m,0.87%,41,22m,0.89%,202
TIME:22.7144730091,CODE:6
STOP
40m,1.20%,42,23m,1.13%,203
41m,0.40%,42,23m,0.38%,203
41m,0.45%,42,23m,0.90%,203
41m,0.00%,42,23m,0.79%,203
41m,1.31%,42,24m,0.45%,203
41m,0.00%,42,24m,0.00%,203
42m,0.83%,42,24m,1.65%,203
TIME:18.9069738388,CODE:7
STOP
TIME:7.86843085289,CODE:8
STOP
TIME:5.96474599838,CODE:9
STOP
52m,0.51%,38,23m,0.48%,199
53m,0.39%,38,23m,0.38%,199
53m,0.77%,38,23m,0.77%,199
53m,0.48%,38,24m,0.96%,199
53m,1.54%,38,24m,0.00%,199
54m,0.42%,38,24m,0.41%,199
54m,0.00%,38,24m,0.77%,199
54m,1.35%,38,24m,0.71%,199
54m,0.43%,38,9m,0.83%,199
55m,1.43%,38,9m,0.00%,199
55m,0.96%,38,9m,0.47%,199
55m,0.00%,38,9m,0.82%,199
